test.a test.b sim.mean sim.sem
0.87 0.83 0.500001979970075 3.04503309897904e-06
0.88 0.83 0.499992483926409 6.48038624629506e-06
0.89 0.83 0.500004781478892 3.69056295286145e-06
0.9 0.83 0.499991810233693 9.68406191321649e-06
0.91 0.83 0.499999269642214 7.56112185927972e-07
0.92 0.83 0.500009210080202 9.79008490624457e-06
0.93 0.83 0.500011451200372 7.58238181431264e-06
0.94 0.83 0.500004696768908 5.67713773445719e-06
0.95 0.83 0.499579365087775 0.00042509448203445
0.5 0.84 0.500002298620989 2.26917653746649e-06
0.51 0.84 0.500001268986072 1.30207868444616e-06
0.52 0.84 0.499979314793863 0.000102588402050301
0.53 0.84 0.500000904106522 1.8916796499846e-06
0.54 0.84 0.499999950783723 7.3532220131558e-08
0.55 0.84 0.500000098694697 1.09891209506461e-07
0.56 0.84 0.499988644597896 1.15528435687478e-05
0.57 0.84 0.500000970580671 9.52181277459653e-07
0.58 0.84 0.499999533813984 4.72147625365065e-07
0.59 0.84 0.500000001147143 1.20826321868829e-09
0.6 0.84 0.500006571595186 6.41729792600781e-06
0.61 0.84 0.499999992385366 7.75552857576066e-09
0.62 0.84 0.500023133608584 2.31814429931904e-05
0.63 0.84 0.499998319606386 1.43590817012026e-06
0.64 0.84 0.499998801932917 1.07794288295989e-06
0.65 0.84 0.500000003073037 7.26935462547192e-09
0.66 0.84 0.500000003089804 3.98838182741238e-09
0.67 0.84 0.499969039685887 3.09204397505321e-05
0.68 0.84 0.500028165347001 2.78697853552048e-05
0.69 0.84 0.50000010159774 1.60251091327114e-07
0.7 0.84 0.499831635139178 0.000166454474831441
0.71 0.84 0.500002494370401 2.52171929788532e-06
0.72 0.84 0.499999459783908 9.49066591754758e-07
0.73 0.84 0.500003582341841 1.08902437080227e-05
0.74 0.84 0.499999684744949 3.35107516372563e-07
0.75 0.84 0.499809574353058 0.000189634416885249
0.76 0.84 0.499998915368582 8.43589825301001e-07
0.77 0.84 0.500005198834186 7.13228559158204e-06
0.78 0.84 0.499999785048943 1.60410563253813e-07
0.79 0.84 0.499999164210204 6.58622968632075e-07
0.8 0.84 0.50000455142775 4.62323531528888e-06
0.81 0.84 0.500000912675752 9.19063231264014e-07
0.82 0.84 0.500001285443537 1.72582245527873e-06
0.83 0.84 0.500000188445083 4.26349013438238e-07
0.84 0.84 0.499996306372907 5.25913276033655e-06
0.85 0.84 0.500000711508062 9.17412654083643e-07
0.86 0.84 0.499999969794332 7.141711395033e-08
0.87 0.84 0.49999958728168 5.14878289144228e-07
0.88 0.84 0.500118976182171 0.000120302446015068
0.89 0.84 0.499987672149135 1.34190641931218e-05
0.9 0.84 0.499999996187736 3.31314963846742e-07
0.91 0.84 0.499999327177695 1.96273339247951e-06
0.92 0.84 0.500000783630708 1.05037730926563e-06
0.93 0.84 0.50000178611867 1.59942475366187e-06
0.94 0.84 0.500071120525126 6.66880922539775e-05
0.95 0.84 0.499995871914862 1.29130752120444e-05
0.5 0.85 0.499972813132138 2.70054393961366e-05
0.51 0.85 0.500000102073499 1.16726509799905e-07
0.52 0.85 0.500008233371607 8.20814348273886e-06
0.53 0.85 0.499999221543469 8.22570994645167e-07
0.54 0.85 0.50001225199851 9.78504931860564e-06
0.55 0.85 0.499999811239809 1.89169388270608e-07
0.56 0.85 0.500012070672757 1.17630860050163e-05
0.57 0.85 0.500009188366616 9.8638105731791e-06
0.58 0.85 0.500000199982519 2.47697465349338e-07
0.59 0.85 0.499999388423559 6.01834787577641e-07
0.6 0.85 0.499998722121817 2.91921622681103e-06
0.61 0.85 0.499999471853123 5.56765522232618e-07
0.62 0.85 0.500007990289999 5.85345744266415e-06
0.63 0.85 0.499999862102998 1.74374984470816e-07
0.64 0.85 0.499999560377094 4.37603008664701e-07
0.65 0.85 0.500002748823366 2.74872204863675e-06
0.66 0.85 0.499999622235207 4.37254432760768e-07
0.67 0.85 0.499999999382314 1.33884557735422e-09
0.68 0.85 0.500000000381667 2.74536413215603e-10
0.69 0.85 0.499998828269055 1.23518024232786e-06
0.7 0.85 0.500000113141956 1.14972298095627e-07
0.71 0.85 0.499998709132972 3.97956629007934e-06
0.72 0.85 0.499962546089915 3.7445973845756e-05
0.73 0.85 0.499984411754572 1.56049552240183e-05
0.74 0.85 0.500000064618484 1.72314999782338e-07
0.75 0.85 0.500001246442186 1.23332945015737e-06
0.76 0.85 0.500000004709015 3.1962735379996e-09
0.77 0.85 0.500000017819976 2.10834589283023e-08
0.78 0.85 0.499999674106992 3.8332877240858e-07
0.79 0.85 0.500001383112492 1.34298599833347e-06
0.8 0.85 0.499999570742235 4.6701021814327e-07
0.81 0.85 0.499887394592932 0.000125035861907422
0.82 0.85 0.49999393058043 3.87635156692856e-06
0.83 0.85 0.49999854064261 1.53135134849733e-06
0.84 0.85 0.500000138746643 1.0811588267281e-07
0.85 0.85 0.49998473238266 1.55743216787802e-05
0.86 0.85 0.499939650143264 5.84886545563675e-05
0.87 0.85 0.499995956167632 6.43789078829596e-06
0.88 0.85 0.499999175727773 1.1764645522617e-06
0.89 0.85 0.499997268999776 2.71590495828247e-06
0.9 0.85 0.500000540346954 3.76773488672965e-07
0.91 0.85 0.49996299896546 3.62169195799687e-05
0.92 0.85 0.500003154366538 3.55949686969823e-06
0.93 0.85 0.500011597088905 9.80512461006898e-06
0.94 0.85 0.500007245216435 8.89723764425387e-06
0.95 0.85 0.500050725163368 7.87246566736537e-05
0.5 0.86 0.499999999921507 3.77401081822074e-10
0.51 0.86 0.499999154875753 8.44910791325026e-07
0.52 0.86 0.4999999693463 2.19977618198572e-08
0.53 0.86 0.499999063561145 1.14620315879136e-06
0.54 0.86 0.499999599445003 1.98756838596342e-07
0.55 0.86 0.500000055380353 4.68066653034421e-08
0.56 0.86 0.49998418178705 7.12525321451567e-05
0.57 0.86 0.500000010249942 1.03785268297314e-08
0.58 0.86 0.499998001198092 1.875580707713e-06
0.59 0.86 0.499982342095713 1.77812786536534e-05
0.6 0.86 0.499992266994993 8.89151226726986e-06
0.61 0.86 0.499999814403104 1.43726917371823e-07
0.62 0.86 0.500018486379086 1.84865869423816e-05
0.63 0.86 0.499999913426841 5.2114893129787e-07
0.64 0.86 0.49998755078496 1.24234281990156e-05
0.65 0.86 0.500000796927528 6.82743960731736e-07
0.66 0.86 0.500000046189979 5.66034030761691e-08
0.67 0.86 0.500000037576735 9.05728554101793e-07
0.68 0.86 0.500000233648009 2.34224993970706e-07
0.69 0.86 0.500003444975039 3.1123560009533e-06
0.7 0.86 0.499999820304062 1.36468486511776e-07
0.71 0.86 0.499998506188174 1.64604535425294e-06
0.72 0.86 0.500006689540972 6.66172122175963e-06
0.73 0.86 0.500001205331735 3.06840390966013e-06
0.74 0.86 0.499999675611113 2.7464088017464e-07
0.75 0.86 0.500007977579444 5.85007315835366e-06
0.76 0.86 0.500000873248699 1.17441649378224e-06
0.77 0.86 0.499999943669912 1.63608165364287e-07
0.78 0.86 0.500001641200046 1.65223918925686e-06
0.79 0.86 0.500020849647527 2.12678482507827e-05
0.8 0.86 0.500005308129996 4.17815779837128e-06
0.81 0.86 0.500001491601324 1.80512793014763e-06
0.82 0.86 0.500000179808456 1.60960568017369e-07
0.83 0.86 0.499992598345625 8.21534421666824e-06
0.84 0.86 0.499980291976945 2.07114851516706e-05
0.85 0.86 0.499999883709675 1.56030839397739e-07
0.86 0.86 0.499988976570712 1.30065378200398e-05
0.87 0.86 0.499988059634625 1.17294290731924e-05
0.88 0.86 0.499999680949936 4.14086604073505e-07
0.89 0.86 0.499955919483829 4.45389782460149e-05
0.9 0.86 0.500000719792741 2.59347286618412e-06
0.91 0.86 0.499972128122507 2.58977109621912e-05
0.92 0.86 0.500001362717362 1.3079239614368e-06
0.93 0.86 0.500021335325808 1.98631321326602e-05
0.94 0.86 0.49954996430575 0.000400915397292791
0.95 0.86 0.500029457573041 3.13642323828421e-05
0.5 0.87 0.500000440682521 1.62554294596412e-06
0.51 0.87 0.499999951639584 5.54051543380418e-08
0.52 0.87 0.499987422384875 1.33549190099242e-05
0.53 0.87 0.499999964647245 3.84051998934952e-08
0.54 0.87 0.499992192867636 5.23471904830395e-06
0.55 0.87 0.50000058287844 5.30287841953704e-07
0.56 0.87 0.500002346085757 1.05147531223138e-05
0.57 0.87 0.500000155275703 3.05979182246051e-07
0.58 0.87 0.500066979773959 6.66083321283014e-05
0.59 0.87 0.500040464390369 3.2108601507045e-05
0.6 0.87 0.499999568271069 3.20694090694527e-07
0.61 0.87 0.500110175307377 0.000110185470140113
0.62 0.87 0.499989716704713 1.02851961728585e-05
0.63 0.87 0.499954592115904 4.590863200055e-05
0.64 0.87 0.499998694797352 1.68450771930752e-06
0.65 0.87 0.499998889477976 4.9124426740178e-06
0.66 0.87 0.500001347227003 1.51456816794926e-06
0.67 0.87 0.499999754785406 1.84108462978026e-07
0.68 0.87 0.49999091436073 8.86033332692143e-06
0.69 0.87 0.500000746682721 6.537228794311e-06
0.7 0.87 0.499999974992623 2.70111358618255e-08
0.71 0.87 0.499967207744123 6.44996427273644e-05
0.72 0.87 0.500000037365991 3.01302407292667e-08
0.73 0.87 0.500039479434717 5.82096493496019e-05
0.74 0.87 0.500001131748554 1.11931539358524e-06
0.75 0.87 0.500000001587323 1.74597813661508e-09
0.76 0.87 0.500000076327883 8.22240083924865e-08
0.77 0.87 0.499997979499902 1.25875179176044e-06
0.78 0.87 0.499998871251371 1.57685880887907e-06
0.79 0.87 0.500000613267623 7.46922006121102e-07
0.8 0.87 0.500007078359257 7.34450281289507e-06
0.81 0.87 0.499999835476646 1.23357006351123e-07
0.82 0.87 0.499932163946858 6.75076569957025e-05
0.83 0.87 0.500001676685641 1.69808878942302e-06
0.84 0.87 0.499999329570441 6.71939473571004e-07
0.85 0.87 0.500000100339673 1.59501408664568e-07
0.86 0.87 0.50002013879528 1.27498207907868e-05
0.87 0.87 0.499998719367544 1.16420789428985e-06
0.88 0.87 0.499976522209796 2.43731459898193e-05
0.89 0.87 0.499999965786517 2.66496428314261e-07
0.9 0.87 0.499997979447293 2.92644316122089e-06
0.91 0.87 0.499991442024986 6.21955149101725e-06
0.92 0.87 0.500000155964499 1.88672245255452e-07
0.93 0.87 0.499724161804648 0.00037479494819514
0.94 0.87 0.500012854751405 1.23996227625781e-05
0.95 0.87 0.499959839427635 7.54658540276559e-05
0.5 0.88 0.499996427538814 3.56880027880899e-06
0.51 0.88 0.5000736993294 7.69387222394588e-05
0.52 0.88 0.499999875435025 1.2179155529551e-07
0.53 0.88 0.500000466421761 4.49857208370427e-07
0.54 0.88 0.500000556311088 3.77462179600847e-07
0.55 0.88 0.499996691352974 5.09418695269356e-06
0.56 0.88 0.499999891667541 1.65529585437633e-07
0.57 0.88 0.499999942929936 5.72679377791065e-08
0.58 0.88 0.500000034042635 2.40682279103077e-08
0.59 0.88 0.500002176066226 2.16718337795711e-06
0.6 0.88 0.500003701057614 2.59743334802325e-06
0.61 0.88 0.500000288932053 2.94370426326476e-07
0.62 0.88 0.499736446358333 0.000262559809902592
0.63 0.88 0.500001301557165 1.29145233200493e-06
0.64 0.88 0.50000069157989 6.52735120173385e-07
0.65 0.88 0.499994665871891 3.80333650503382e-06
0.66 0.88 0.499999054365603 6.08468740851865e-06
0.67 0.88 0.499991428935679 8.70534878989681e-06
0.68 0.88 0.500001953701494 1.40840639158111e-06
0.69 0.88 0.499997938210326 2.15654282028865e-06
0.7 0.88 0.499997856184367 2.06811256990689e-06
0.71 0.88 0.499965028931652 3.49239920181695e-05
0.72 0.88 0.500000790265222 7.3541418737667e-07
0.73 0.88 0.500000038790814 5.25679556652449e-08
0.74 0.88 0.500000001231623 2.32323337067747e-09
0.75 0.88 0.500000004878076 8.84593746565696e-08
0.76 0.88 0.499990500105293 9.8009754522021e-06
0.77 0.88 0.499999446431187 1.12349048606302e-06
0.78 0.88 0.500000692347077 9.74454292899484e-07
0.79 0.88 0.499997948930525 1.56186962369619e-06
0.8 0.88 0.499994788348405 4.76675839901665e-06
0.81 0.88 0.499998795224603 1.54179682271884e-06
0.82 0.88 0.500000301351846 2.44378598685429e-07
0.83 0.88 0.500002646157189 3.26567109542114e-06
0.84 0.88 0.500002245791211 2.45231221271351e-06
0.85 0.88 0.500007571753835 8.15004382415773e-06
0.86 0.88 0.499999562557588 5.02788603475111e-07
0.87 0.88 0.500000387905522 4.68861199463009e-07
0.88 0.88 0.49999941738897 5.60818019351514e-07
0.89 0.88 0.499999730774773 4.15886345162569e-07
0.9 0.88 0.499994763716526 7.0777326383703e-06
0.91 0.88 0.500003846674314 1.12622990220176e-05
0.92 0.88 0.500000113217502 2.78812225128067e-06
0.93 0.88 0.499943557653425 4.42335768517872e-05
0.94 0.88 0.499941400226339 3.73312622199399e-05
0.95 0.88 0.500002486737717 1.15636910892974e-05
0.5 0.89 0.499973472172442 2.38229436157335e-05
0.51 0.89 0.500001035635611 1.00858232804535e-06
0.52 0.89 0.500191921706249 0.000191690314842288
0.53 0.89 0.499999836018199 1.6203760620086e-07
0.54 0.89 0.49999958573456 4.1431479454451e-07
0.55 0.89 0.500000024768347 1.4431388023427e-07
0.56 0.89 0.500000324874614 2.10601813304565e-07
0.57 0.89 0.499998974009886 1.78593911514744e-06
0.58 0.89 0.500001281107782 3.66457634075119e-05
0.59 0.89 0.500029523962597 2.0895387042922e-05
0.6 0.89 0.500117351820521 0.000117472443900658
0.61 0.89 0.500000291630212 2.91038455603732e-07
0.62 0.89 0.499999411807355 8.16847703676081e-07
0.63 0.89 0.500000383379066 8.43372288615231e-07
0.64 0.89 0.50000038909922 1.37386091019436e-06
0.65 0.89 0.499999330888212 1.10222717888157e-06
0.66 0.89 0.499999489847462 4.77068126993364e-07
0.67 0.89 0.499999730675762 2.67927762284189e-07
0.68 0.89 0.500008997904433 8.9324553467677e-06
0.69 0.89 0.500000736003413 6.88273859520144e-07
0.7 0.89 0.50000053240171 8.44174378328382e-07
0.71 0.89 0.499982329239625 1.71859795086318e-05
0.72 0.89 0.499999973322887 2.8407970525824e-07
0.73 0.89 0.50000025606607 3.83588742560734e-07
0.74 0.89 0.500006211589748 6.2803067529101e-06
0.75 0.89 0.499999454303799 6.02385952393021e-07
0.76 0.89 0.500004587694375 3.50767811394061e-06
0.77 0.89 0.500000323490103 3.1539552595575e-07
0.78 0.89 0.499985122482116 1.4795236058555e-05
0.79 0.89 0.500011073937481 1.11664953544046e-05
0.8 0.89 0.500001904740375 1.41735222901015e-06
0.81 0.89 0.500000203501726 2.07762205213896e-07
0.82 0.89 0.500001070507617 6.15131059630743e-07
0.83 0.89 0.500001163834272 7.006902128843e-07
0.84 0.89 0.500006279557917 9.65690607622503e-06
0.85 0.89 0.499997847691646 2.81935195853542e-06
0.86 0.89 0.499996477113276 8.72529257114253e-06
0.87 0.89 0.499990221632577 7.40197927057153e-06
0.88 0.89 0.499990015839078 1.66749543325643e-05
0.89 0.89 0.499964932110404 2.23957041436931e-05
0.9 0.89 0.500013549235479 1.00993691794128e-05
0.91 0.89 0.499955344626853 2.85528299944877e-05
0.92 0.89 0.49999974734549 3.97866328908319e-06
0.93 0.89 0.500044998282983 4.04702162768891e-05
0.94 0.89 0.499932562966808 6.13829725159591e-05
0.95 0.89 0.499988940965042 0.000114251933843373
0.5 0.9 0.499993657656241 6.23660143999639e-06
0.51 0.9 0.49999223505243 7.30625100205459e-06
0.52 0.9 0.500009830746747 9.6686815598174e-06
0.53 0.9 0.499836383141744 0.00016106993250856
0.54 0.9 0.500000018516405 1.0848492922691e-07
0.55 0.9 0.499974219159753 2.7458985772156e-05
0.56 0.9 0.500000207065372 1.76058237389255e-06
0.57 0.9 0.499999941716412 2.31024623629808e-06
0.58 0.9 0.500001588848754 1.56034813053628e-06
0.59 0.9 0.499963458388191 2.85360952635233e-05
0.6 0.9 0.499999368889275 1.08130663407798e-06
0.61 0.9 0.499997064051342 2.55226476671503e-06
0.62 0.9 0.499910086339007 8.97164812697327e-05
0.63 0.9 0.499998808058587 1.83910425830567e-06
0.64 0.9 0.500000663370146 7.57765622826352e-07
0.65 0.9 0.499978689781442 7.63338755166955e-05
0.66 0.9 0.499998323107783 4.98334636238629e-06
0.67 0.9 0.499939410547061 7.02383453336923e-05
0.68 0.9 0.499975197630592 2.26561357827106e-05
0.69 0.9 0.499956551579054 4.33867010427475e-05
0.7 0.9 0.499999472666136 5.6209594430581e-07
0.71 0.9 0.500001158130086 1.78148333523668e-06
0.72 0.9 0.499999631454575 4.68195006489001e-06
0.73 0.9 0.499982204426303 2.37448317280799e-05
0.74 0.9 0.499999784515243 3.3235113955217e-07
0.75 0.9 0.499944211013849 5.60810311947883e-05
0.76 0.9 0.500013432176793 1.81132262592911e-05
0.77 0.9 0.500002439875008 1.77690909859709e-06
0.78 0.9 0.500164897344334 0.000167976832067545
0.79 0.9 0.50003528193841 3.51994288274978e-05
0.8 0.9 0.499998331396232 1.32947680093212e-06
0.81 0.9 0.500009907633528 9.41799424409949e-06
0.82 0.9 0.500008455193876 5.16999657551405e-06
0.83 0.9 0.499955185658987 4.41467531360059e-05
0.84 0.9 0.499992553649317 5.20202622728544e-06
0.85 0.9 0.500017312084924 1.26048729569547e-05
0.86 0.9 0.500016777987315 1.29226415468718e-05
0.87 0.9 0.499984543502202 8.45042216977805e-06
0.88 0.9 0.499998661410815 1.69713405406938e-06
0.89 0.9 0.499980269883709 2.02000603023091e-05
0.9 0.9 0.499993428065312 1.51292301416124e-05
0.91 0.9 0.500012855392674 3.14011522113788e-05
0.92 0.9 0.499926710939624 7.72726160229916e-05
0.93 0.9 0.499782251324585 0.000216680318384032
0.94 0.9 0.499958852414086 4.7097404205111e-05
0.95 0.9 0.500020850440263 4.40367154008603e-05
0.5 0.91 0.500100529056244 0.000104653413763754
0.51 0.91 0.500050679939226 5.27892254436987e-05
0.52 0.91 0.500027640682878 2.76518416199366e-05
0.53 0.91 0.500000066705924 8.06380747894426e-08
0.54 0.91 0.499998859514303 1.71887732963259e-06
0.55 0.91 0.499981115117612 1.85224947020693e-05
0.56 0.91 0.500277324616784 0.000288984281339753
0.57 0.91 0.500196486562674 0.000194118250894424
0.58 0.91 0.499986479837992 1.3931609871097e-05
0.59 0.91 0.50001121417052 1.1206421516621e-05
0.6 0.91 0.50000260007385 2.66673676930123e-06
0.61 0.91 0.499999525892318 1.74262960458368e-05
0.62 0.91 0.499998964660247 1.03482681425511e-06
0.63 0.91 0.500001832416897 1.62594446508087e-06
0.64 0.91 0.499958137708266 4.1379460723419e-05
0.65 0.91 0.50006985726602 7.1761796224116e-05
0.66 0.91 0.500021543907853 2.13462980904348e-05
0.67 0.91 0.499998358204695 2.94255789914844e-06
0.68 0.91 0.499999086334207 1.21978483144986e-06
0.69 0.91 0.499692450813236 0.000290331742885869
0.7 0.91 0.500000525080903 5.12928670772358e-07
0.71 0.91 0.500000146122518 1.88851173976442e-07
0.72 0.91 0.499981645526512 1.81073837649812e-05
0.73 0.91 0.499979560364923 1.96793837017608e-05
0.74 0.91 0.499999827131619 1.37191916531939e-07
0.75 0.91 0.499999885243736 6.34165517504085e-08
0.76 0.91 0.500002909799857 2.8581514921204e-06
0.77 0.91 0.500000142069714 7.73507926588691e-07
0.78 0.91 0.500000135469406 1.63174395830728e-06
0.79 0.91 0.50005214424197 5.2950208273e-05
0.8 0.91 0.500000087107873 2.33329676711419e-07
0.81 0.91 0.499969942469642 3.0352092894883e-05
0.82 0.91 0.499999869223668 9.68473188193995e-08
0.83 0.91 0.499994774375955 3.95222377775027e-06
0.84 0.91 0.499992809154316 6.47190382643074e-06
0.85 0.91 0.500010200700097 1.22071125656525e-05
0.86 0.91 0.500000018510459 2.52895618718818e-07
0.87 0.91 0.500001645085316 2.58611245930673e-06
0.88 0.91 0.499999839452914 7.41718160514468e-07
0.89 0.91 0.499998859129897 6.46462458289798e-06
0.9 0.91 0.499989946821683 1.01951597716115e-05
0.91 0.91 0.499985249014832 1.15039532228001e-05
0.92 0.91 0.500083394588337 6.32168070516418e-05
0.93 0.91 0.49984693319544 9.76773147224048e-05
0.94 0.91 0.499973379873088 4.57681534907829e-05
0.95 0.91 0.499676012973226 0.000232490528301222
0.5 0.92 0.499999995629937 5.30276103029544e-08
0.51 0.92 0.499941215039358 5.64925302995612e-05
0.52 0.92 0.500000534115018 5.09767411129552e-07
0.53 0.92 0.499999163435441 8.07477732358928e-07
0.54 0.92 0.499980221114818 1.71815223789565e-05
0.55 0.92 0.499956061990896 3.77629142386162e-05
0.56 0.92 0.499956876854342 2.99440250625106e-05
0.57 0.92 0.501247176311223 0.00125130087594418
0.58 0.92 0.500002401074862 2.45897408184786e-06
0.59 0.92 0.499998111958665 1.57844541735844e-06
0.6 0.92 0.500011969670413 1.22771012679634e-05
0.61 0.92 0.499897860272586 0.000102056028942523
0.62 0.92 0.499975501847802 1.71889464635765e-05
0.63 0.92 0.50004513637607 4.52393036162822e-05
0.64 0.92 0.499994314160576 3.27563410668835e-06
0.65 0.92 0.500214775761624 0.000186842999947959
0.66 0.92 0.500014207090347 1.79543402149203e-05
0.67 0.92 0.4999999008208 6.10872920381299e-08
0.68 0.92 0.499942369563427 6.18300482263632e-05
0.69 0.92 0.499999604276967 4.44858923413447e-07
0.7 0.92 0.500000473041674 5.19337850640875e-07
0.71 0.92 0.500003069084293 3.67783580855168e-06
0.72 0.92 0.500002055841421 2.3488583690093e-06
0.73 0.92 0.500000113969428 3.63289765334373e-07
0.74 0.92 0.499964524489788 3.58478612408395e-05
0.75 0.92 0.500000408983583 5.59810421294518e-06
0.76 0.92 0.499991660828956 5.51240924955715e-06
0.77 0.92 0.499998422230715 1.53312056964286e-06
0.78 0.92 0.50001473004801 1.39899572483543e-05
0.79 0.92 0.500020455087118 2.37361896623342e-05
0.8 0.92 0.500004626625331 4.97750903011417e-06
0.81 0.92 0.499997169316036 2.90988259932326e-06
0.82 0.92 0.500046903352864 4.93842581635536e-05
0.83 0.92 0.500019528978255 1.98616137316897e-05
0.84 0.92 0.500001996002563 8.84999789320891e-06
0.85 0.92 0.500000469251724 4.60172271127898e-07
0.86 0.92 0.499997735206184 2.2352721235097e-06
0.87 0.92 0.499951629240574 4.8809103043791e-05
0.88 0.92 0.499999298460151 4.55658246049106e-07
0.89 0.92 0.50000493268338 3.36964735774353e-06
0.9 0.92 0.499993630533311 1.0293168836151e-05
0.91 0.92 0.499993763508522 4.90786345374066e-06
0.92 0.92 0.499997128304791 3.26131677552765e-06
0.93 0.92 0.499982860526292 3.28667711996195e-05
0.94 0.92 0.499970232773198 3.07646307656861e-05
0.95 0.92 0.500033851355088 2.61676422936964e-05
0.5 0.93 0.49997912294197 1.71774298884735e-05
0.51 0.93 0.499970818184086 3.10668751028522e-05
0.52 0.93 0.500055456987903 6.69383413156492e-05
0.53 0.93 0.499992677245792 1.70248560087544e-05
0.54 0.93 0.500002145716581 1.78370964246433e-06
0.55 0.93 0.499999879070166 1.00210899400574e-07
0.56 0.93 0.49987125996067 0.000107451134649373
0.57 0.93 0.499922703741568 7.67794804527445e-05
0.58 0.93 0.500000249313443 1.68625542662912e-06
0.59 0.93 0.499996003498425 3.79638131393257e-06
0.6 0.93 0.500003380889417 5.35648312932187e-06
0.61 0.93 0.499998888437625 7.44722158687868e-07
0.62 0.93 0.49999400371531 5.76917313634115e-06
0.63 0.93 0.499998663221006 1.96596101084437e-06
0.64 0.93 0.499998947287058 3.60240906327215e-06
0.65 0.93 0.500000260853104 2.74091416497274e-07
0.66 0.93 0.500011391453642 1.12609185799616e-05
0.67 0.93 0.499997557991304 1.93866087314123e-05
0.68 0.93 0.499964130142443 4.62776813281152e-05
0.69 0.93 0.50022267915245 0.000176760161094631
0.7 0.93 0.499996723066336 3.44624154484089e-06
0.71 0.93 0.500001397999158 8.59104945227512e-07
0.72 0.93 0.500001048615002 8.96637887620086e-07
0.73 0.93 0.499840969043793 0.000215822960922344
0.74 0.93 0.499991576550317 6.98010695448253e-06
0.75 0.93 0.500001371463054 2.28196585743823e-06
0.76 0.93 0.499955854482296 4.24303214826906e-05
0.77 0.93 0.500005637831288 8.68763229607313e-06
0.78 0.93 0.499985082125241 1.18741043406229e-05
0.79 0.93 0.499944946177924 4.69516957033991e-05
0.8 0.93 0.499998997243168 1.544899653237e-05
0.81 0.93 0.500064427422174 4.597751187151e-05
0.82 0.93 0.500007432440236 7.96710299558354e-06
0.83 0.93 0.500003563275572 2.76498228888691e-06
0.84 0.93 0.49999567410667 3.02140952019959e-06
0.85 0.93 0.499997606198437 1.66361019232867e-06
0.86 0.93 0.500016067675219 1.50454928114123e-05
0.87 0.93 0.500168698560941 0.000136645073135165
0.88 0.93 0.500014021078078 1.28041660459396e-05
0.89 0.93 0.500002587561585 5.26566965135354e-06
0.9 0.93 0.500020141795213 1.07921695103013e-05
0.91 0.93 0.499795165710232 0.000212638072977704
0.92 0.93 0.499985659082065 8.44285984772279e-06
0.93 0.93 0.500564865434089 0.000499089044351101
0.94 0.93 0.499885263138434 7.6207365071946e-05
0.95 0.93 0.500041304293422 3.34350947372112e-05
0.5 0.94 0.499842666052732 0.000157944285821901
0.51 0.94 0.495067229002348 0.0049180940014641
0.52 0.94 0.500104656163811 0.000112414671143907
0.53 0.94 0.499832459862077 0.000193539854174523
0.54 0.94 0.499988662019444 1.13304397739206e-05
0.55 0.94 0.500136726596731 0.000120944452200406
0.56 0.94 0.499885181183853 0.000150358290744087
0.57 0.94 0.500016614324069 1.36050998527886e-05
0.58 0.94 0.500011373158324 9.90482389304612e-06
0.59 0.94 0.499980072873807 2.55275141989726e-05
0.6 0.94 0.500007382834523 1.11163367285447e-05
0.61 0.94 0.500046996467754 0.000107172693970296
0.62 0.94 0.500019526666543 2.64422888547677e-05
0.63 0.94 0.500033228177708 3.41252990658003e-05
0.64 0.94 0.5000001488338 1.10001950872044e-07
0.65 0.94 0.499999555213714 6.06824813859139e-06
0.66 0.94 0.50000052431192 3.93156190626595e-07
0.67 0.94 0.499979938220415 2.33702922560432e-05
0.68 0.94 0.499999190489673 1.34457798184683e-06
0.69 0.94 0.500005653150965 6.08488132809757e-06
0.7 0.94 0.50043204576256 0.000437892039057859
0.71 0.94 0.499875588594322 0.000129265640646974
0.72 0.94 0.499057786845486 0.000834251285695976
0.73 0.94 0.499995809458158 3.18926523299663e-06
0.74 0.94 0.499959682839634 0.000153577476479106
0.75 0.94 0.499999900945695 1.38448313586326e-07
0.76 0.94 0.499980506932815 2.23342294773574e-05
0.77 0.94 0.499998148838515 1.89744955412401e-06
0.78 0.94 0.500005466886908 8.76432471508637e-06
0.79 0.94 0.500007929359295 8.50829484090512e-06
0.8 0.94 0.49998838740875 7.02381948705413e-06
0.81 0.94 0.50000247055388 3.63589491413053e-06
0.82 0.94 0.49999963932859 2.85239408110689e-07
0.83 0.94 0.499993453462533 5.38459933758804e-06
0.84 0.94 0.500229894976679 0.00025001337163255
0.85 0.94 0.499978321002069 7.58355121711456e-05
0.86 0.94 0.500002496218863 2.26596007764538e-06
0.87 0.94 0.499995555897675 1.71944110086742e-05
0.88 0.94 0.499983014347663 1.86574682231533e-05
0.89 0.94 0.499992098770927 9.68549963097081e-06
0.9 0.94 0.49996122664722 2.25969177235079e-05
0.91 0.94 0.499954991142114 3.68020985463575e-05
0.92 0.94 0.500008853067298 3.53409982388033e-05
0.93 0.94 0.499992085052071 1.64568765657728e-05
0.94 0.94 0.500346342259709 0.000340506236252696
0.95 0.94 0.500335431062221 0.000193694692979672
0.5 0.95 0.499883769563339 0.000123943224355843
0.51 0.95 0.499730429694162 0.000269134955463044
0.52 0.95 0.50007614987879 9.92185143478651e-05
0.53 0.95 0.499787897028691 0.000182823268999886
0.54 0.95 0.495138719602257 0.00499623147524709
0.55 0.95 0.499951811646553 3.35284433184734e-05
